SMILES,IL_SMILES,T/K,r,Normalized SMILES,index
Cc1ccccc1,CCC[N+]1(C)CCCC1.O=S(=O)(F)[N-]S(=O)(=O)F,323.15,1.55,CCC[N+]1(C)CCCC1.O=S(=O)(F)[N-]S(=O)(=O)F,77
Cc1ccccc1,CCC[N+]1(C)CCCC1.O=S(=O)(F)[N-]S(=O)(=O)F,333.15,1.59,CCC[N+]1(C)CCCC1.O=S(=O)(F)[N-]S(=O)(=O)F,77
Cc1ccccc1,CCC[N+]1(C)CCCC1.O=S(=O)(F)[N-]S(=O)(=O)F,343.15,1.62,CCC[N+]1(C)CCCC1.O=S(=O)(F)[N-]S(=O)(=O)F,77
Cc1ccccc1,CCC[N+]1(C)CCCC1.O=S(=O)(F)[N-]S(=O)(=O)F,353.15,1.67,CCC[N+]1(C)CCCC1.O=S(=O)(F)[N-]S(=O)(=O)F,77
Cc1ccccc1,CCC[N+]1(C)CCCC1.O=S(=O)(F)[N-]S(=O)(=O)F,363.15,1.71,CCC[N+]1(C)CCCC1.O=S(=O)(F)[N-]S(=O)(=O)F,77
Cc1ccccc1,CCC[N+]1(C)CCCC1.O=S(=O)(F)[N-]S(=O)(=O)F,373.15,1.76,CCC[N+]1(C)CCCC1.O=S(=O)(F)[N-]S(=O)(=O)F,77
Cc1ccccc1,CCC[N+]1(C)CCCCC1.O=S(=O)(F)[N-]S(=O)(=O)F,323.15,1.54,CCC[N+]1(C)CCCCC1.O=S(=O)(F)[N-]S(=O)(=O)F,78
Cc1ccccc1,CCC[N+]1(C)CCCCC1.O=S(=O)(F)[N-]S(=O)(=O)F,333.15,1.54,CCC[N+]1(C)CCCCC1.O=S(=O)(F)[N-]S(=O)(=O)F,78
Cc1ccccc1,CCC[N+]1(C)CCCCC1.O=S(=O)(F)[N-]S(=O)(=O)F,343.15,1.59,CCC[N+]1(C)CCCCC1.O=S(=O)(F)[N-]S(=O)(=O)F,78
Cc1ccccc1,CCC[N+]1(C)CCCCC1.O=S(=O)(F)[N-]S(=O)(=O)F,353.15,1.64,CCC[N+]1(C)CCCCC1.O=S(=O)(F)[N-]S(=O)(=O)F,78
Cc1ccccc1,CCC[N+]1(C)CCCCC1.O=S(=O)(F)[N-]S(=O)(=O)F,363.15,1.64,CCC[N+]1(C)CCCCC1.O=S(=O)(F)[N-]S(=O)(=O)F,78
Cc1ccccc1,CCC[N+]1(C)CCCCC1.O=S(=O)(F)[N-]S(=O)(=O)F,373.15,1.69,CCC[N+]1(C)CCCCC1.O=S(=O)(F)[N-]S(=O)(=O)F,78
Cc1ccccc1,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.O=C([O-])c1ccccc1S,303.15,0.59,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.O=C([O-])c1ccccc1S,79
Cc1ccccc1,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.O=C([O-])c1ccccc1S,303.15,0.62,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.O=C([O-])c1ccccc1S,79
Cc1ccccc1,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.O=C([O-])c1ccccc1S,313.15,0.59,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.O=C([O-])c1ccccc1S,79
Cc1ccccc1,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.O=C([O-])c1ccccc1S,313.15,0.62,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.O=C([O-])c1ccccc1S,79
Cc1ccccc1,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.O=C([O-])c1ccccc1S,323.15,0.58,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.O=C([O-])c1ccccc1S,79
Cc1ccccc1,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.O=C([O-])c1ccccc1S,323.15,0.62,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.O=C([O-])c1ccccc1S,79
Cc1ccccc1,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.[Cl-],333.15,0.593,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.[Cl-],80
Cc1ccccc1,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.[Cl-],343.15,0.595,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.[Cl-],80
Cc1ccccc1,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.[Cl-],353.15,0.599,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.[Cl-],80
Cc1ccccc1,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.[Cl-],363.15,0.607,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.[Cl-],80
Cc1ccccc1,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.[Cl-],373.15,0.605,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.[Cl-],80
Cc1ccccc1,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.[Cl-],383.15,0.603,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.[Cl-],80
Cc1ccccc1,CC(=O)[O-].CCCC[n+]1ccn(C)c1,333.15,4.09,CC(=O)[O-].CCCC[n+]1ccn(C)c1,81
Cc1ccccc1,CC(=O)[O-].CCCC[n+]1ccn(C)c1,343.15,4.22,CC(=O)[O-].CCCC[n+]1ccn(C)c1,81
Cc1ccccc1,CC(=O)[O-].CCCC[n+]1ccn(C)c1,353.15,4.11,CC(=O)[O-].CCCC[n+]1ccn(C)c1,81
Cc1ccccc1,CC(=O)[O-].CCCC[n+]1ccn(C)c1,363.15,4.13,CC(=O)[O-].CCCC[n+]1ccn(C)c1,81
Cc1ccccc1,CC(=O)[O-].CCCC[n+]1ccn(C)c1,373.15,4.11,CC(=O)[O-].CCCC[n+]1ccn(C)c1,81
Cc1ccccc1,CC(=O)[O-].CCCC[n+]1ccn(C)c1,383.15,4.07,CC(=O)[O-].CCCC[n+]1ccn(C)c1,81
Cc1ccccc1,CC(CC(C)(C)C)CP(=O)([O-])CC(C)CC(C)(C)C.CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC,333.15,0.526,CC(CC(C)(C)C)CP(=O)([O-])CC(C)CC(C)(C)C.CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC,82
Cc1ccccc1,CC(CC(C)(C)C)CP(=O)([O-])CC(C)CC(C)(C)C.CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC,343.15,0.524,CC(CC(C)(C)C)CP(=O)([O-])CC(C)CC(C)(C)C.CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC,82
Cc1ccccc1,CC(CC(C)(C)C)CP(=O)([O-])CC(C)CC(C)(C)C.CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC,353.15,0.526,CC(CC(C)(C)C)CP(=O)([O-])CC(C)CC(C)(C)C.CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC,82
Cc1ccccc1,CC(CC(C)(C)C)CP(=O)([O-])CC(C)CC(C)(C)C.CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC,363.15,0.52,CC(CC(C)(C)C)CP(=O)([O-])CC(C)CC(C)(C)C.CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC,82
Cc1ccccc1,CC(CC(C)(C)C)CP(=O)([O-])CC(C)CC(C)(C)C.CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC,373.15,0.526,CC(CC(C)(C)C)CP(=O)([O-])CC(C)CC(C)(C)C.CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC,82
Cc1ccccc1,CC(CC(C)(C)C)CP(=O)([O-])CC(C)CC(C)(C)C.CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC,383.15,0.513,CC(CC(C)(C)C)CP(=O)([O-])CC(C)CC(C)(C)C.CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC,82
Cc1ccccc1,COCC[N+]1(C)CCOCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,318.15,1.1,COCC[N+]1(C)CCOCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,83
Cc1ccccc1,COCC[N+]1(C)CCOCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,328.15,1.16,COCC[N+]1(C)CCOCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,83
Cc1ccccc1,COCC[N+]1(C)CCOCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,338.15,1.22,COCC[N+]1(C)CCOCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,83
Cc1ccccc1,COCC[N+]1(C)CCOCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,348.15,1.28,COCC[N+]1(C)CCOCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,83
Cc1ccccc1,COCC[N+]1(C)CCOCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,358.15,1.34,COCC[N+]1(C)CCOCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,83
Cc1ccccc1,COCC[N+]1(C)CCOCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,368.15,1.39,COCC[N+]1(C)CCOCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,83
Cc1ccccc1,CCn1cc[n+](C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,318.15,1.12,CCn1cc[n+](C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,84
Cc1ccccc1,CCn1cc[n+](C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,328.15,1.2,CCn1cc[n+](C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,84
Cc1ccccc1,CCn1cc[n+](C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,338.15,1.27,CCn1cc[n+](C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,84
Cc1ccccc1,CCn1cc[n+](C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,348.15,1.33,CCn1cc[n+](C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,84
Cc1ccccc1,CCn1cc[n+](C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,358.15,1.41,CCn1cc[n+](C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,84
Cc1ccccc1,CCn1cc[n+](C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,368.15,1.48,CCn1cc[n+](C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,84
Cc1ccccc1,C[N+]1(CCCO)CCOCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,318.15,4.03,C[N+]1(CCCO)CCOCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,85
Cc1ccccc1,C[N+]1(CCCO)CCOCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,328.15,4.08,C[N+]1(CCCO)CCOCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,85
Cc1ccccc1,C[N+]1(CCCO)CCOCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,338.15,4.11,C[N+]1(CCCO)CCOCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,85
Cc1ccccc1,C[N+]1(CCCO)CCOCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,348.15,4.16,C[N+]1(CCCO)CCOCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,85
Cc1ccccc1,C[N+]1(CCCO)CCOCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,358.15,4.19,C[N+]1(CCCO)CCOCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,85
Cc1ccccc1,C[N+]1(CCCO)CCOCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,368.15,4.22,C[N+]1(CCCO)CCOCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,85
Cc1ccccc1,C=CC[n+]1ccn(C)c1.N#C[N-]C#N,308.15,4.89,C=CC[n+]1ccn(C)c1.N#C[N-]C#N,86
Cc1ccccc1,C=CC[n+]1ccn(C)c1.N#C[N-]C#N,318.15,5.04,C=CC[n+]1ccn(C)c1.N#C[N-]C#N,86
Cc1ccccc1,C=CC[n+]1ccn(C)c1.N#C[N-]C#N,328.15,5.2,C=CC[n+]1ccn(C)c1.N#C[N-]C#N,86
Cc1ccccc1,C=CC[n+]1ccn(C)c1.N#C[N-]C#N,338.15,5.34,C=CC[n+]1ccn(C)c1.N#C[N-]C#N,86
Cc1ccccc1,C=CC[n+]1ccn(C)c1.N#C[N-]C#N,348.15,5.48,C=CC[n+]1ccn(C)c1.N#C[N-]C#N,86
Cc1ccccc1,C=CC[n+]1ccn(C)c1.N#C[N-]C#N,358.15,5.62,C=CC[n+]1ccn(C)c1.N#C[N-]C#N,86
Cc1ccccc1,C=CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,318.15,1.72,C=CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,87
Cc1ccccc1,C=CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,328.15,1.8,C=CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,87
Cc1ccccc1,C=CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,338.15,1.88,C=CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,87
Cc1ccccc1,C=CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,348.15,1.95,C=CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,87
Cc1ccccc1,C=CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,358.15,2.03,C=CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,87
Cc1ccccc1,C=CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,368.15,2.11,C=CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,87
Cc1ccccc1,CCCCCCCCCCn1cc[n+](CCCCCCCCCC)c1C.N#C[N-]C#N,358.15,0.939,CCCCCCCCCCn1cc[n+](CCCCCCCCCC)c1C.N#C[N-]C#N,88
Cc1ccccc1,CCCCCCCCCCn1cc[n+](CCCCCCCCCC)c1C.N#C[N-]C#N,368.15,0.973,CCCCCCCCCCn1cc[n+](CCCCCCCCCC)c1C.N#C[N-]C#N,88
Cc1ccccc1,CCCCCCCCCCn1cc[n+](CCCCCCCCCC)c1C.N#C[N-]C#N,378.15,1.01,CCCCCCCCCCn1cc[n+](CCCCCCCCCC)c1C.N#C[N-]C#N,88
Cc1ccccc1,CCCCCCCCCCn1cc[n+](CCCCCCCCCC)c1C.N#C[N-]C#N,388.15,1.04,CCCCCCCCCCn1cc[n+](CCCCCCCCCC)c1C.N#C[N-]C#N,88
Cc1ccccc1,CCCCCCCCCCn1cc[n+](CCCCCCCCCC)c1C.N#C[N-]C#N,398.15,1.08,CCCCCCCCCCn1cc[n+](CCCCCCCCCC)c1C.N#C[N-]C#N,88
Cc1ccccc1,CCCCCCCCCCn1cc[n+](CCCCCCCCCC)c1C.N#C[N-]C#N,408.15,1.11,CCCCCCCCCCn1cc[n+](CCCCCCCCCC)c1C.N#C[N-]C#N,88
Cc1ccccc1,CCn1cc[n+](C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,313.1,1.54,CCn1cc[n+](C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,84
Cc1ccccc1,CCn1cc[n+](C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,322.9,1.59,CCn1cc[n+](C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,84
Cc1ccccc1,CCn1cc[n+](C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,333.1,1.69,CCn1cc[n+](C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,84
Cc1ccccc1,CCn1cc[n+](C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,343.5,1.66,CCn1cc[n+](C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,84
Cc1ccccc1,CCn1cc[n+](C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,353.3,1.66,CCn1cc[n+](C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,84
Cc1ccccc1,CCn1cc[n+](C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,363.9,1.66,CCn1cc[n+](C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,84
Cc1ccccc1,CC[n+]1ccccc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,303.6,2.1,CC[n+]1ccccc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,89
Cc1ccccc1,CC[n+]1ccccc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,313.1,2.1,CC[n+]1ccccc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,89
Cc1ccccc1,CC[n+]1ccccc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,323.2,2.1,CC[n+]1ccccc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,89
Cc1ccccc1,CC[n+]1ccccc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,333.2,2.1,CC[n+]1ccccc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,89
Cc1ccccc1,CC[n+]1ccccc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,343,2.1,CC[n+]1ccccc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,89
Cc1ccccc1,CC[n+]1ccccc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,353.3,2.1,CC[n+]1ccccc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,89
Cc1ccccc1,CCCC[n+]1ccccc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,302.8,1.8,CCCC[n+]1ccccc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,90
Cc1ccccc1,CCCC[n+]1ccccc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,312.6,1.8,CCCC[n+]1ccccc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,90
Cc1ccccc1,CCCC[n+]1ccccc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,323.3,1.8,CCCC[n+]1ccccc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,90
Cc1ccccc1,CCCC[n+]1ccccc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,333.2,1.8,CCCC[n+]1ccccc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,90
Cc1ccccc1,CCCC[n+]1ccccc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,343.2,1.9,CCCC[n+]1ccccc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,90
Cc1ccccc1,CCCC[n+]1ccccc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,353.3,1.9,CCCC[n+]1ccccc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,90
Cc1ccccc1,CCCCC[n+]1ccccc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,303.1,1.28,CCCCC[n+]1ccccc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,91
Cc1ccccc1,CCCCC[n+]1ccccc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,312.8,1.3,CCCCC[n+]1ccccc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,91
Cc1ccccc1,CCCCC[n+]1ccccc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,323.3,1.3,CCCCC[n+]1ccccc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,91
Cc1ccccc1,CCCCC[n+]1ccccc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,333.3,1.3,CCCCC[n+]1ccccc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,91
Cc1ccccc1,CCCCC[n+]1ccccc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,343.3,1.4,CCCCC[n+]1ccccc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,91
Cc1ccccc1,CCCCC[n+]1ccccc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,353.5,1.4,CCCCC[n+]1ccccc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,91
Cc1ccccc1,Cn1cc[n+](CCO)c1.O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,303,7.4,Cn1cc[n+](CCO)c1.O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,92
Cc1ccccc1,Cn1cc[n+](CCO)c1.O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,313,6.83,Cn1cc[n+](CCO)c1.O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,92
Cc1ccccc1,Cn1cc[n+](CCO)c1.O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,323,6.21,Cn1cc[n+](CCO)c1.O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,92
Cc1ccccc1,Cn1cc[n+](CCO)c1.O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,333,5.44,Cn1cc[n+](CCO)c1.O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,92
Cc1ccccc1,Cn1cc[n+](CCO)c1.O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,343,4.94,Cn1cc[n+](CCO)c1.O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,92
Cc1ccccc1,Cn1cc[n+](CCO)c1.O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,353,4.44,Cn1cc[n+](CCO)c1.O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,92
Cc1ccccc1,CCCCCC[n+]1ccn(C)c1.[Cl-],313.15,5.307,CCCCCC[n+]1ccn(C)c1.[Cl-],93
Cc1ccccc1,CCCCCC[n+]1ccn(C)c1.[Cl-],323.15,5.071,CCCCCC[n+]1ccn(C)c1.[Cl-],93
Cc1ccccc1,CCCCCC[n+]1ccn(C)c1.[Cl-],333.15,4.864,CCCCCC[n+]1ccn(C)c1.[Cl-],93
Cc1ccccc1,CCCCCC[n+]1ccn(C)c1.[Cl-],343.15,4.658,CCCCCC[n+]1ccn(C)c1.[Cl-],93
Cc1ccccc1,CCCCCC[n+]1ccn(C)c1.[Cl-],353.15,4.472,CCCCCC[n+]1ccn(C)c1.[Cl-],93
Cc1ccccc1,CCCCCC[n+]1ccn(C)c1.[Cl-],363.15,4.28,CCCCCC[n+]1ccn(C)c1.[Cl-],93
Cc1ccccc1,C[n+]1ccn(CCO)c1.F[P-](F)(F)(F)(F)F,303,14.8,C[n+]1ccn(CCO)c1.F[P-](F)(F)(F)(F)F,94
Cc1ccccc1,C[n+]1ccn(CCO)c1.F[P-](F)(F)(F)(F)F,313,14.1,C[n+]1ccn(CCO)c1.F[P-](F)(F)(F)(F)F,94
Cc1ccccc1,C[n+]1ccn(CCO)c1.F[P-](F)(F)(F)(F)F,323,12.9,C[n+]1ccn(CCO)c1.F[P-](F)(F)(F)(F)F,94
Cc1ccccc1,C[n+]1ccn(CCO)c1.F[P-](F)(F)(F)(F)F,333,11.9,C[n+]1ccn(CCO)c1.F[P-](F)(F)(F)(F)F,94
Cc1ccccc1,C[n+]1ccn(CCO)c1.F[P-](F)(F)(F)(F)F,343,11.3,C[n+]1ccn(CCO)c1.F[P-](F)(F)(F)(F)F,94
